CCDS1374.1	192127767	192153684
CCDS41448.1	192312166	192335254
CCDS1375.2	192544922	192548452
CCDS1376.1	192613464	192628653
CCDS1377.1	192778201	192780726
CCDS55668.1	192985480	193028390
CCDS1378.1	192985480	193028390
CCDS55669.1	192987941	193028390
CCDS55670.1	192989472	193028390
CCDS53451.1	193038184	193054132
CCDS41450.2	193038184	193060801
CCDS41449.1	193038184	193060815
CCDS1379.1	193038184	193053861
CCDS1381.1	193065754	193074512
CCDS1380.1	193065754	193074768
CCDS1382.1	193091330	193219842
CCDS1383.1	193149423	193150692
CCDS1384.1	196197353	196577439
CCDS53452.1	196621247	196670461
CCDS1385.1	196621247	196716443
CCDS53453.1	196744016	196762643
CCDS30958.1	196744016	196762643
CCDS1386.1	196788974	196801129
CCDS55671.1	196857280	196887536
CCDS41451.1	196857280	196887536
CCDS30959.1	196913010	196928210
CCDS1387.1	196946794	196977813
CCDS1388.1	197008507	197036353
CCDS55672.1	197053453	197115567
CCDS1389.1	197053453	197115567
CCDS30960.1	197128488	197169603
CCDS58052.1	197237542	197447009
CCDS53454.1	197237542	197447009
CCDS1390.1	197237542	197447009
CCDS58053.1	197297688	197447009
CCDS41452.2	197522110	197744285
CCDS44290.1	197871779	197876350
CCDS30962.1	197881661	197898389
CCDS1393.1	197886953	197898389
CCDS1394.1	198201710	198288652
CCDS1395.1	198492520	198509780
CCDS1396.1	198498259	198509780
CCDS44291.2	198608398	198663310
CCDS1398.2	198608398	198725310
CCDS1397.2	198608398	198725310
CCDS1401.1	199996975	200143338
CCDS1400.1	199996975	200143338
CCDS60383.1	200012915	200143338
CCDS60384.1	200376145	200378833
CCDS1402.1	200376145	200378833
CCDS30963.1	200522515	200587851
CCDS30964.1	200613381	200635868
CCDS1404.1	200708955	200827187
CCDS1405.1	200842165	200843251
CCDS44292.1	200867528	200882757
CCDS58055.1	200942648	200992511
CCDS58054.1	200942648	200992511
CCDS58056.1	200943222	200992511
CCDS30965.1	200943222	200992511
CCDS1407.1	201008958	201081467
CCDS59202.1	201083879	201084500
CCDS1408.1	201104790	201123051
CCDS53455.1	201162421	201197527
CCDS30967.1	201252830	201297964
CCDS30966.1	201252830	201297964
CCDS60390.1	201328337	201342382
CCDS30969.1	201328337	201342382
CCDS30968.1	201328337	201342382
CCDS1410.1	201351015	201368434
CCDS1411.1	201379455	201386921
CCDS1412.1	201437530	201437914
CCDS1413.1	201453840	201465431
CCDS1414.2	201617796	201789060
CCDS53456.1	201709151	201789060
CCDS1415.1	201798337	201845182
CCDS1416.1	201858122	201860974
CCDS53457.1	201867499	201915468
CCDS1417.1	201924654	201938682
CCDS1418.1	201951794	201974844
CCDS1419.1	201980264	201984451
CCDS1420.1	202092091	202097684
CCDS1421.1	202103594	202113700
CCDS1423.2	202117733	202129935
CCDS1422.1	202117733	202128647
CCDS30971.1	202163117	202288335
CCDS1424.1	202172947	202288335
CCDS30972.1	202183282	202288335
CCDS1425.1	202300962	202304882
CCDS53459.1	202317979	202406968
CCDS53458.1	202317979	202407242
CCDS1426.1	202317979	202549688
CCDS44295.1	202464597	202544264
CCDS44294.1	202464597	202549688
CCDS1427.1	202565884	202574900
CCDS30974.1	202698163	202777433
CCDS1428.1	202850105	202858226
CCDS1429.1	202861660	202894290
CCDS1430.1	202910700	202920198
CCDS1431.1	202931654	202936333
CCDS1432.1	202976593	202992168
CCDS44296.1	203020903	203045518
CCDS1433.1	203053037	203055089
CCDS1434.1	203097969	203135028
CCDS30975.1	203137786	203144883
CCDS1435.1	203148572	203155751
CCDS58057.1	203186016	203198764
CCDS1436.1	203186016	203198764
CCDS1437.1	203274734	203276566
CCDS30976.1	203311470	203317398
CCDS1438.1	203452312	203456009
CCDS1439.1	203465133	203472848
CCDS30977.1	203652333	203708699
CCDS1440.1	203652333	203708982
CCDS44297.1	203734470	203743809
CCDS1441.2	203734693	203743809
CCDS55673.1	203766650	203769590
CCDS30978.1	203786198	203821527
CCDS30979.1	203830787	203839060
CCDS44299.1	204082043	204095262
CCDS1442.2	204101311	204120980
CCDS30981.1	204124143	204135421
CCDS41454.1	204159611	204162004
CCDS1443.1	204167585	204183034
CCDS1444.1	204192597	204242855
CCDS1445.1	204375219	204380539
CCDS1446.1	204393979	204438930
CCDS60396.1	204494646	204507416
CCDS55675.1	204494646	204518810
CCDS55674.1	204494646	204518810
CCDS1447.1	204494646	204518810
CCDS1448.1	204586978	204589120
CCDS53462.1	204913443	204985667
CCDS53461.1	204913443	204945952
CCDS53460.1	204913443	204985667
CCDS30982.1	204913443	204985667
CCDS1449.1	205022313	205042893
CCDS1450.1	205052680	205053448
CCDS53463.1	205057914	205091001
CCDS30983.1	205057914	205091001
CCDS1452.1	205116685	205180663
CCDS1451.1	205116685	205180663
CCDS30984.1	205197692	205241252
CCDS55676.1	205210659	205241252
CCDS1453.1	205272577	205290756
CCDS30985.1	205306526	205312732
CCDS55679.1	205350785	205389664
CCDS55678.1	205350785	205389664
CCDS55677.1	205350862	205389664
CCDS30986.1	205350862	205389664
CCDS44300.1	205492295	205500506
CCDS1454.1	205492295	205500506
CCDS1455.1	205538197	205569589
CCDS1456.1	205585673	205593010
CCDS1457.1	205588955	205593010
CCDS1458.1	205628361	205633784
CCDS30987.1	205687407	205719101
CCDS44302.1	205739469	205740761
CCDS44301.1	205739469	205744084
CCDS1459.1	205739469	205744084
CCDS30988.1	205760660	205779569
CCDS1460.1	205797747	205819200
CCDS30989.1	205884019	205904948
CCDS30990.1	205884484	205904948
CCDS30996.1	206646570	206669478
CCDS53464.1	206648234	206669478
CCDS30998.1	206680935	206760310
CCDS1463.1	206680935	206760180
CCDS1464.1	206730901	206760310
CCDS55680.1	206765106	206785695
CCDS1465.1	206765106	206785695
CCDS30999.1	206809048	206822310
CCDS31000.1	206810296	206822310
CCDS31001.1	206858574	206906063
CCDS1466.1	206858574	206905436
CCDS1467.1	206941980	206945780
CCDS1468.1	206972239	207015967
CCDS1469.1	207010007	207015967
CCDS1470.1	207039197	207041909
CCDS53466.1	207071177	207076404
CCDS53465.1	207071177	207076404
CCDS1471.1	207071177	207076404
CCDS44304.1	207078363	207095199
CCDS1473.1	207078363	207095199
CCDS53467.1	207078484	207095199
CCDS1474.1	207103662	207113876
CCDS53468.1	207131860	207143470
CCDS41460.1	207131994	207143470
CCDS44306.1	207195302	207196370
CCDS1475.1	207195302	207200943
CCDS60402.1	207222364	207225580
CCDS31002.1	207222364	207224375
CCDS31004.1	207228062	207245716
CCDS31003.1	207228062	207252364
CCDS31005.1	207262876	207273274
CCDS1476.1	207262876	207273274
CCDS1477.1	207286370	207318062
CCDS44307.1	207495110	207533014
CCDS31006.1	207495110	207532955
CCDS31007.1	207627763	207658899
CCDS1478.1	207627763	207658899
CCDS44309.1	207669612	207812754
CCDS44308.1	207669612	207812754
CCDS44310.1	207818578	207897030
CCDS31009.1	207925557	207963649
CCDS31008.1	207925557	207963649
CCDS1485.1	207925557	207963649
CCDS1484.1	207925557	207966936
CCDS1482.1	207925557	207966936
CCDS1481.1	207925557	207966936
CCDS1480.1	207925557	207966936
CCDS1479.1	207925557	207966940
CCDS31011.1	208061082	208084425
CCDS31012.1	208061448	208084425
CCDS31013.1	208200587	208391267
CCDS1486.1	209768328	209786220
CCDS1487.1	209788615	209824289
CCDS1488.1	209849029	209849341
CCDS1489.1	209878287	209907866
CCDS1490.2	209933384	209955493
CCDS1491.1	209956169	209956979
CCDS55681.1	209961764	209969786
CCDS1492.1	209961764	209974758
CCDS1493.1	210001408	210024792
CCDS53469.1	210111595	210334387
CCDS53470.1	210111609	210334387
CCDS31014.1	210111609	210334387
CCDS58058.1	210187030	210334387
CCDS1494.1	210411305	210415682
CCDS53471.1	210502354	210847721
CCDS53473.1	210522319	210847721
CCDS53472.1	210522319	210847721
CCDS1495.1	210522319	210847721
CCDS31015.1	210856622	211307287
CCDS1496.1	210856622	211307287
CCDS44314.1	211432902	211486336
CCDS44313.1	211432902	211487001
CCDS44312.1	211432902	211487110
CCDS31016.1	211433457	211487110
CCDS1497.1	211526581	211546044
CCDS1498.1	211652377	211654757
CCDS1499.1	211748729	211751954
CCDS1500.1	211836767	211848821
CCDS55682.1	211840403	211848821
CCDS31018.1	211923240	212002638
CCDS55685.1	212115165	212208779
CCDS55684.1	212115165	212208779
CCDS55683.1	212115165	212208779
CCDS1501.1	212115165	212208779
CCDS65778.1	212209232	212276282
CCDS1502.1	212209232	212276282
CCDS1503.1	212459452	212534112
CCDS55686.1	212475424	212534112
CCDS55687.1	212538556	212588099
CCDS1504.1	212538556	212588099
CCDS1505.1	212606285	212619348
CCDS55688.1	212788363	212792447
CCDS41464.1	212788363	212792447
CCDS1506.1	212788363	212792897
CCDS58059.1	212788534	212792897
CCDS1507.1	212798219	212800004
CCDS1508.1	212860132	212873104
CCDS1509.1	212911749	212965105
CCDS53474.1	212912885	212965105
CCDS53477.1	212965263	212988498
CCDS53476.1	212965263	212988409
CCDS53475.1	212965263	212988498
CCDS41465.1	212965263	212988498
CCDS31019.1	212965263	212988498
CCDS31020.1	213003583	213009491
CCDS1510.1	213031794	213068632
CCDS1511.1	213124884	213161926
CCDS44315.1	213125079	213161926
CCDS44316.1	213134543	213161926
CCDS1512.1	213168382	213189013
CCDS44317.1	213224746	213445977
CCDS1513.1	213224746	213445977
CCDS31021.1	214169878	214209177
CCDS31022.1	214454597	214510127
CCDS1514.1	214531264	214638146
CCDS31023.1	214787097	214837137
CCDS41466.1	215179264	215408488
CCDS31024.1	215256649	215408488
CCDS41467.1	215256728	215408488
CCDS1515.1	215741028	215793960
CCDS31025.1	215799122	216595678
CCDS1516.1	216348579	216595678
CCDS58061.1	216680280	216880771
CCDS58060.1	216680280	216850820
CCDS41468.1	216680280	216896641
CCDS1517.1	216680280	216850820
CCDS1518.1	217604486	217804313
CCDS1519.1	217804720	218036196
CCDS1520.2	218458658	218504433
CCDS44318.1	218520043	218614704
CCDS1521.1	218520043	218614704
CCDS1522.1	219347232	219385070
CCDS31026.1	220088790	220101782
CCDS31027.1	220142147	220219730
CCDS65788.1	220232185	220253188
CCDS65787.1	220232185	220247368
CCDS41469.1	220232185	220253188
CCDS1523.1	220267558	220320977
CCDS31028.1	220324592	220445679
CCDS65789.1	220702164	220835508
CCDS31029.2	220702164	220835508
CCDS1524.1	220863744	220870073
CCDS1525.1	220921873	220955243
CCDS1526.1	220960286	220986760
CCDS1527.1	221053199	221058046
CCDS1528.1	221875753	221913086
CCDS1530.2	222695942	222721386
CCDS1532.1	222732001	222753163
CCDS1531.1	222732001	222761905
CCDS41470.1	222791452	222838961
CCDS1533.1	222843234	222885659
CCDS1534.1	222889041	222906056
CCDS1535.2	222919887	222923400
CCDS1536.1	223116165	223179314
CCDS31033.1	223283796	223286373
CCDS41471.1	223395533	223536767
CCDS31034.1	223408293	223536767
CCDS1537.1	223566817	223568689
CCDS53478.1	223889530	223962559
CCDS31035.1	223900342	223962559
CCDS44319.1	223968554	224033382
CCDS1538.1	223968554	223994634
CCDS44320.1	224301831	224345077
CCDS1539.1	224301831	224345448
CCDS1540.1	224371038	224380180
CCDS58063.1	224415327	224517829
CCDS58062.1	224415327	224492835
CCDS1542.1	224415327	224499525
CCDS1541.1	224415327	224517829
CCDS60430.1	224544626	224563524
CCDS60429.1	224544626	224566792
CCDS1543.1	224544626	224563524
CCDS31037.2	224577536	224621807
CCDS1544.1	224804876	224927058
CCDS44322.1	225140404	225211571
CCDS41472.1	225140404	225155417
CCDS1545.1	225591004	225611777
CCDS31041.1	225685476	225840392
CCDS31040.1	225685476	225840392
CCDS44323.1	225965642	225974671
CCDS1546.1	225965642	225977061
CCDS1547.1	226016430	226033048
CCDS31042.1	226034740	226065280
CCDS1548.1	226074426	226076766
CCDS31043.1	226108154	226111810
CCDS53479.1	226125140	226128840
CCDS1549.1	226125140	226128840
CCDS41473.1	226173002	226187013
CCDS1550.1	226252052	226259180
CCDS1551.1	226334310	226374376
CCDS60432.1	226411382	226413513
CCDS1552.1	226411382	226413513
CCDS1553.1	226420201	226496888
CCDS1554.1	226549160	226595630
CCDS31044.1	226736605	226789741
CCDS1555.1	226822371	226925159
CCDS44324.1	227069608	227083280
CCDS1556.1	227069608	227083280
CCDS1557.1	227149086	227174438
CCDS1559.1	227181968	227504883
CCDS1558.1	227181968	227504883
CCDS59203.1	227920092	227923112
CCDS1561.1	227920092	227923112
CCDS1562.1	227923110	227968374
CCDS1563.1	228003417	228033909
CCDS31045.1	228109218	228135588
CCDS1564.1	228194829	228247166
CCDS1565.1	228284815	228285714
CCDS1566.1	228288831	228290928
CCDS44325.1	228294460	228295961
CCDS1567.1	228294460	228295961
CCDS55689.1	228328003	228336553
CCDS53481.1	228328003	228336398
CCDS1568.1	228333213	228336398
CCDS1569.1	228345459	228346779
CCDS31046.1	228353517	228363214
CCDS59204.1	228399484	228566496
CCDS58065.1	228399484	228566496
CCDS1570.2	228399484	228548456
CCDS31048.1	228582405	228594262
CCDS1571.1	228595901	228602773
CCDS44327.1	228596723	228602773
CCDS1572.1	228612615	228613026
CCDS1573.1	228645125	228645518
CCDS1574.1	228645830	228646211
CCDS1575.1	228871489	228879487
CCDS31050.1	229407086	229438724
CCDS1576.1	229440881	229441073
CCDS1577.1	229460981	229478212
CCDS1578.1	229567245	229568862
CCDS1579.1	229577650	229643996
CCDS1580.1	229653925	229694399
CCDS1581.1	229730043	229750229
CCDS31051.1	229737935	229750229
CCDS31052.1	229763380	229795044
CCDS1582.1	230203027	230415204
CCDS44329.1	230778352	230829139
CCDS1584.1	230778352	230829139
CCDS1585.1	230838886	230846596
CCDS31053.1	230883242	230937342
CCDS1586.1	230883242	230937342
CCDS44331.1	230975597	230979636
CCDS44330.1	230975597	231004144
CCDS1587.1	230975597	231004258
CCDS44332.2	231042650	231114576
CCDS1588.1	231042650	231114576
CCDS1589.1	231114851	231133009
CCDS1590.1	231155608	231175957
CCDS44333.1	231298715	231351186
CCDS1591.2	231360024	231376887
CCDS1592.1	231377124	231413288
CCDS1593.1	231471313	231473491
CCDS58066.1	231474129	231487352
CCDS31054.1	231474129	231487352
CCDS1594.1	231474129	231489107
CCDS1595.1	231502156	231557634
CCDS1596.1	231664556	231700651
CCDS59207.1	231762613	231954096
CCDS59206.1	231762613	231885695
CCDS59205.1	231762613	231954271
CCDS53485.1	231762613	232094619
CCDS53484.1	231762613	231954125
CCDS53483.1	231762613	232144637
CCDS53482.1	231762613	231990771
CCDS31056.1	231762613	231858347
CCDS31055.1	231762613	232002324
CCDS41474.1	232534872	232651085
CCDS44334.1	232940769	232943913
CCDS1597.1	233086456	233113977
CCDS44335.1	233120049	233431224
CCDS1598.1	233463774	233518457
CCDS1599.1	233749917	233807276
CCDS1600.1	234040823	234458989
CCDS31059.1	234509464	234519564
CCDS55690.1	234509991	234519564
CCDS1601.1	234527322	234614849
CCDS41475.1	234742882	234745240
CCDS1602.1	234742882	234745240
CCDS1603.1	235275378	235292030
CCDS41477.2	235295027	235324541
CCDS31061.1	235331839	235490234
CCDS31060.1	235331839	235490234
CCDS1604.1	235498579	235506087
CCDS1605.1	235543364	235612077
CCDS1606.1	235613520	235667552
CCDS60453.1	235628935	235667552
CCDS1607.1	235715408	235747138
CCDS31062.1	235826239	235993717
CCDS1608.1	236141166	236228379
CCDS1609.1	236305922	236371458
CCDS31064.1	236381815	236445083
CCDS1610.1	236557744	236645949
CCDS31065.1	236558929	236645949
CCDS1612.1	236689370	236711461
CCDS1611.1	236689370	236711461
CCDS31066.1	236714201	236767395
CCDS60455.1	236849973	236925919
CCDS1613.1	236849973	236925919
CCDS1614.1	236959003	237060944
CCDS31068.1	237167486	237167672
CCDS55691.1	237205821	237995947
CCDS1615.1	238045721	238053935
CCDS1616.1	240070751	240072524
CCDS31069.2	240255409	240637454
CCDS31070.1	240656268	240656775
CCDS60458.1	240939462	241519076
CCDS31071.1	240939462	241519076
CCDS60459.1	240963946	241519076
CCDS60457.1	240963946	241519076
CCDS1617.1	241661127	241683022
CCDS1618.1	241695744	241755455
CCDS31072.1	241757729	241803556
CCDS31073.1	241797097	241799068
CCDS44336.1	242013727	242052775
CCDS1620.1	242013727	242052902
CCDS31074.1	242159464	242162310
CCDS55692.1	242253155	242612658
CCDS1621.2	242253155	242687578
CCDS44339.1	243289750	243388582
CCDS44338.1	243289750	243388582
CCDS44337.1	243289750	243388582
CCDS31075.1	243419475	243663087
CCDS31076.1	243663044	244006472
CCDS31077.1	243668550	244006472
CCDS1622.1	244214733	244218672
CCDS60465.1	244528002	244552371
CCDS31079.1	244528002	244552371
CCDS1624.1	244572887	244615119
CCDS44340.1	244624731	244803383
CCDS1625.1	244624731	244798799
CCDS55693.1	244681917	244803383
CCDS1626.1	244816615	244869091
CCDS31080.1	244999016	245006478
CCDS41479.1	245017751	245027609
CCDS31081.1	245017751	245027609
CCDS44341.1	245133720	245285250
CCDS31082.1	245133720	245250662
CCDS44342.1	245318726	245865908
CCDS53486.1	245912864	246670519
CCDS31083.1	245912864	246518383
CCDS1627.1	246704332	246729440
CCDS44343.1	246754864	246811354
CCDS1628.1	246754864	246829207
CCDS31084.1	246887724	246930602
CCDS1629.2	247004107	247094629
CCDS55694.1	247109098	247171210
CCDS44344.1	247150268	247171210
CCDS31087.1	247200750	247241898
CCDS44345.1	247263675	247267501
CCDS31088.1	247263675	247267501
CCDS1630.1	247274812	247275526
CCDS58067.1	247287169	247335179
CCDS31089.1	247319867	247335179
CCDS1631.1	247463820	247492880
CCDS44347.1	247582096	247611806
CCDS44346.1	247582096	247611806
CCDS1633.1	247582096	247611806
CCDS1632.1	247582096	247611806
CCDS31090.1	247614330	247615284
CCDS1634.2	247694850	247695813
CCDS60470.1	247712493	247737684
CCDS1635.1	247712493	247737684
CCDS31092.1	247751661	247752615
CCDS31093.1	247768887	247769817
CCDS31094.1	247835419	247836343
CCDS31095.1	247875130	247876057
CCDS41481.1	247920763	247921708
CCDS31097.1	247978101	247979031
CCDS31098.1	248004229	248005198
CCDS1636.1	248020548	248039791
CCDS31099.1	248058888	248059833
CCDS31100.1	248084319	248085258
CCDS31101.1	248112159	248113098
CCDS31102.1	248128633	248129641
CCDS58068.1	248185249	248186188
CCDS31103.1	248201569	248202508
CCDS31104.1	248223983	248224922
CCDS1637.1	248262677	248263616
CCDS31105.1	248308449	248309388
CCDS31106.1	248343287	248344331
CCDS31107.1	248366369	248367308
CCDS31108.1	248402230	248403166
CCDS31109.1	248436153	248437116
CCDS31110.1	248457917	248458880
CCDS31111.1	248486931	248487870
CCDS31112.1	248512076	248513015
CCDS31113.1	248524882	248525929
CCDS31114.1	248550909	248551836
CCDS31115.1	248569295	248570405
CCDS31116.1	248616098	248617073
CCDS31117.1	248636651	248637608
CCDS31118.1	248651889	248652837
CCDS31119.1	248684947	248685898
CCDS55695.1	248721844	248722792
CCDS31120.1	248737101	248738058
CCDS31121.1	248756130	248757069
CCDS31122.1	248789478	248790429
CCDS31123.1	248801587	248802559
CCDS31124.1	248813231	248814185
CCDS31125.1	248844669	248845605
CCDS31126.1	249106098	249119134
CCDS1638.1	249141473	249142832
CCDS53487.1	249144408	249152508
CCDS44348.1	249144408	249152713
CCDS31127.1	249144408	249152508
CCDS31128.1	249208061	249212562
CCDS31129.1	249211536	249212562
CCDS7051.1	92996	95178
CCDS55697.1	225952	298410
CCDS55696.1	225952	295049
CCDS7053.2	225952	295049
CCDS7052.2	225952	298410
CCDS7054.1	323264	735518
CCDS31131.1	858865	931661
CCDS31132.1	1034419	1063167
CCDS7055.1	1065456	1070663
CCDS7056.1	1087126	1094943
CCDS7057.1	1118095	1175284
CCDS7058.1	1229132	1779344
CCDS7059.1	3109787	3178771
CCDS55698.1	3111573	3178771
CCDS59208.1	3180222	3214964
CCDS55700.1	3180222	3214971
CCDS55699.1	3180222	3214964
CCDS7060.1	3821730	3827206
CCDS53490.1	3821744	3827206
CCDS59210.1	4868516	4889722
CCDS59209.1	4868516	4889722
CCDS31134.1	4868516	4889722
CCDS7061.1	5005636	5019934
CCDS7062.1	5032187	5046027
CCDS44350.1	5042601	5046027
CCDS7063.1	5136636	5149695
CCDS7064.1	5238830	5260723
CCDS7065.1	5415683	5416169
CCDS53491.1	5435479	5446755
CCDS7066.2	5435479	5446755
CCDS41483.1	5454655	5498957
CCDS7067.1	5488728	5498957
CCDS7068.1	5540960	5541401
CCDS7069.1	5567048	5567498
CCDS7070.1	5682665	5708514
CCDS41485.1	5762605	5804995
CCDS44352.1	5807968	5855221
CCDS7071.1	5807968	5855221
CCDS31136.1	5920092	5931317
CCDS31137.1	5920184	5931317
CCDS7072.1	5932308	5979243
CCDS7073.1	5936452	5979243
CCDS58069.1	5995057	6008282
CCDS7075.2	5995057	6019455
CCDS7074.1	5995057	6019455
CCDS7076.1	6054834	6104114
CCDS7077.1	6139028	6157519
CCDS44353.1	6186960	6274905
CCDS60479.1	6188341	6274905
CCDS7078.1	6245223	6274905
CCDS60482.1	6470168	6552960
CCDS55701.1	6470168	6557097
CCDS7079.1	6470168	6557097
CCDS31138.1	7205731	7423860
CCDS31141.1	7745397	7791297
CCDS7080.1	7798042	7829896
CCDS31142.1	7830170	7848943
CCDS7081.1	7830170	7849625
CCDS41487.1	7860672	8056714
CCDS31143.1	8097618	8115986
CCDS7083.1	8097618	8115986
CCDS44354.1	11047350	11371016
CCDS44355.1	11060052	11371016
CCDS44356.1	11207467	11371016
CCDS41488.1	11207467	11371016
CCDS53492.1	11504439	11639633
CCDS44357.1	11504439	11574231
CCDS7084.1	11784575	11805543
CCDS7085.1	11894076	11912405
CCDS7086.1	11963296	12077422
CCDS7087.1	12111032	12162887
CCDS44359.1	12171786	12206453
CCDS44358.1	12171786	12211326
CCDS7088.1	12171786	12206453
CCDS7089.1	12209700	12228290
CCDS7090.1	12238244	12292336
CCDS7092.1	12391817	12867724
CCDS7091.1	12391817	12870886
CCDS60484.1	12940415	13040511
CCDS7093.1	12940415	13043570
CCDS7094.1	13151122	13178866
CCDS7096.1	13206202	13251310
CCDS7095.1	13206202	13251310
CCDS31147.1	13264102	13276258
CCDS41489.1	13320300	13336541
CCDS7097.1	13320300	13342042
CCDS55703.1	13361141	13386950
CCDS55702.1	13361141	13380800
CCDS7098.1	13361141	13386950
CCDS7099.1	13481171	13542069
CCDS41490.1	13483742	13542069
CCDS7100.1	13629086	13672340
CCDS7101.1	13693904	14372101
CCDS60486.1	14563188	14572458
CCDS7102.1	14563188	14816662
CCDS31148.1	14861978	14879945
CCDS60487.1	14880401	14885580
CCDS7103.1	14880401	14913605
CCDS53494.1	14920887	14944511
CCDS53493.1	14920887	14944511
CCDS7104.1	14938847	14944511
CCDS31150.1	14950406	14978538
CCDS31149.1	14950406	14996009
CCDS7105.1	14950406	14981825
CCDS31151.1	15008467	15014640
CCDS31152.1	15089287	15115228
CCDS7106.1	15089287	15115228
CCDS31153.1	15120528	15130727
CCDS7107.1	15138355	15138823
CCDS7108.1	15145313	15146165
CCDS7109.1	15151193	15210611
CCDS31154.1	15254913	15413051
CCDS31155.1	15559156	15761770
CCDS7110.1	15820990	15902298
CCDS58070.1	16526383	16553255
CCDS7111.1	16526383	16553255
CCDS31156.1	16556526	16563064
CCDS31157.1	16635392	16824033
CCDS7112.1	16635392	16859080
CCDS7113.1	16866973	17171764
CCDS7114.1	17191038	17243633
CCDS7120.1	17271421	17279270
CCDS31158.1	17362876	17496254
CCDS7121.1	17632362	17659338
CCDS7122.1	17686338	17756779
CCDS41492.1	17794294	17838503
CCDS7123.1	18098454	18199394
CCDS60493.1	18242205	18331762
CCDS44362.1	18242205	18331762
CCDS7124.1	18242205	18331762
CCDS60494.1	18250650	18331762
CCDS7126.1	18429665	18828653
CCDS7125.1	18429665	18828653
CCDS41493.1	18430108	18828653
CCDS7127.1	18430108	18828653
CCDS7128.1	18550198	18828653
CCDS41494.1	18629855	18828653
CCDS7129.1	18689960	18828653
CCDS7130.1	18834861	18940132
CCDS7131.1	18948566	18964145
CCDS60497.1	20106008	20568748
CCDS7132.1	20106008	20568748
CCDS7134.1	21074675	21186134
CCDS7133.1	21074675	21462762
CCDS31162.2	21414751	21435437
CCDS53496.1	21415014	21435437
CCDS31163.1	21784528	21785743
CCDS44363.1	21804024	21806751
CCDS55708.1	21823573	22030912
CCDS55707.1	21823573	21845871
CCDS55706.1	21823573	21845606
CCDS7135.1	21823573	22029163
CCDS7136.1	22045615	22292363
CCDS60498.1	22497811	22498912
CCDS59213.1	22605346	22618471
CCDS7137.1	22605346	22608927
CCDS7138.1	22615378	22618471
CCDS7140.1	22634540	22705610
CCDS7139.1	22634540	22705617
CCDS58071.1	22649750	22705617
CCDS7141.1	22826129	23003255
CCDS60500.1	23220925	23326408
CCDS60499.1	23220925	23303050
CCDS7142.1	23220925	23326408
CCDS41495.1	23384537	23409791
CCDS7143.1	23481459	23482835
CCDS44365.1	23607838	23633706
CCDS44366.1	23728386	23729832
CCDS60502.1	24498122	24835253
CCDS60501.1	24498122	24835253
CCDS31165.1	24498122	24835253
CCDS41496.1	24508724	24835253
CCDS60505.1	24762156	24834047
CCDS60504.1	24762156	24834047
CCDS7144.2	24873340	25010828
CCDS7145.1	25138772	25241504
CCDS60506.1	25138800	25241504
CCDS7146.1	25273298	25304865
CCDS7147.1	25312152	25314384
CCDS31166.1	25464349	25888203
CCDS7148.1	26241039	26500892
CCDS7149.1	26505738	26589890
CCDS31167.1	26781255	26856417
CCDS31168.1	26986640	27035402
CCDS53501.1	27037498	27149792
CCDS53500.1	27037498	27149792
CCDS53499.1	27037498	27149792
CCDS53498.1	27037498	27149792
CCDS53497.1	27037498	27149792
CCDS31171.1	27037498	27149792
CCDS31170.1	27037498	27149792
CCDS31169.1	27037498	27149792
CCDS7150.1	27037498	27149792
CCDS41499.1	27294518	27389255
CCDS58072.1	27400905	27443139
CCDS7152.1	27400905	27443139
CCDS7151.1	27400905	27443139
CCDS53503.1	27444355	27475465
CCDS53502.1	27444355	27475465
CCDS7153.1	27444355	27475465
CCDS44368.1	27486358	27529617
CCDS7154.1	27486358	27529323
CCDS31173.1	27687222	27703179
CCDS58073.1	27793298	27826980
CCDS7155.1	27793298	27826980
CCDS7156.1	27964157	28032344
CCDS7157.1	28101440	28284071
CCDS7158.1	28342993	28527533
CCDS7160.1	28822508	28908535
CCDS7159.1	28822508	28908535
CCDS7162.1	28966826	28971330
CCDS60510.1	29136169	29169375
CCDS31174.1	29578046	29599988
CCDS7164.1	29747175	29843987
CCDS7163.1	29747175	29843987
CCDS41500.1	30306811	30336741
CCDS7165.1	30602537	30638204
CCDS7166.1	30727867	30749765
CCDS7167.2	30900883	30918634
CCDS53504.1	31133889	31139186
CCDS44369.1	31133889	31146615
CCDS7168.1	31133889	31165963
CCDS53507.1	31608163	31816192
CCDS53506.1	31608163	31816192
CCDS53505.1	31608163	31816192
CCDS7169.1	31608163	31816192
CCDS44370.1	31610454	31816192
CCDS59216.1	32096585	32197783
CCDS59215.1	32096585	32197783
CCDS59214.1	32096585	32197783
CCDS7170.1	32096585	32197783
CCDS7171.1	32304456	32344901
CCDS60511.1	32557990	32635843
CCDS7172.1	32557990	32635843
CCDS7173.1	32740570	32863363
CCDS31177.1	32873189	33165321
CCDS7174.1	33190497	33224486
CCDS7177.1	33469003	33623310
CCDS31180.1	33486566	33623310
CCDS31179.1	33486566	33623310
CCDS53515.1	34400096	35103923
CCDS53514.1	34400096	35103923
CCDS53512.1	34400096	35103923
CCDS53511.1	34400096	35103923
CCDS53510.1	34400096	35103923
CCDS53509.1	34400096	35103923
CCDS7178.1	34400096	35103923
CCDS53516.1	34601279	35103923
CCDS53513.1	34601279	35103923
CCDS55709.1	35299238	35363154
CCDS7179.1	35299238	35360245
CCDS31181.1	35426763	35500326
CCDS7182.1	35426763	35500326
